,postcode,bedrooms,main_type,second_level_type,footprint_area_sqm,abshmin,absh2,abshmax,relh2,relhmax,internal_floor_area_sqm,chain_1_hash
18209,SW18 3NP,5,HSE,SEM,117.87416,31.2,36.1,40.6,4.9,9.4,147.0,69b37673280029064e22e37a02fef9a0
18210,SW18 3NQ,5,HSE,TERR,107.03497,27.9,33.3,37.9,5.4,10.0,179.0,70a1ba95acfa7e58f096ea4685b92451
18211,SW18 3NQ,5,HSE,TERR,115.91547,26.5,32.3,36.9,5.8,10.4,194.0,74b9f2dcd31f7ad22a9b4f0670fae9b7
18212,SW18 3NQ,4,HSE,TERR,99.2402,26.3,32.0,36.1,5.7,9.8,290.0,74b9f2dcd31f7ad22a9b4f0670fae9b7
18213,SW18 3NQ,5,HSE,TERR,113.71511,25.3,31.8,35.4,6.5,10.1,222.0,a9f7d37475b6ecfc6bbf80c388072515
18214,SW18 3NQ,2,FLA,CNV,79.49875,26.9,33.4,37.2,6.5,10.3,117.0,74b9f2dcd31f7ad22a9b4f0670fae9b7
18215,SW18 5LU,3,FLA,CNV,94.3543,14.6,18.6,23.4,4.0,8.8,94.0,c7174c7727c3b181a5ec440fac3d9eb5
18216,SW18 3NR,4,HSE,TERR,58.47206,29.8,37.0,38.5,7.2,8.7,130.0,24ae057f236c5a33d26925b31971a2ab
18217,SW18 3NR,4,HSE,TERR,58.47531,30.1,35.6,38.5,5.5,8.4,130.0,24ae057f236c5a33d26925b31971a2ab
18218,SW18 5LU,3,FLA,CNV,98.02813,14.0,18.8,22.6,4.8,8.6,96.0,c7174c7727c3b181a5ec440fac3d9eb5
18219,SW18 5LU,5,HSE,TERR,64.88002,15.3,21.6,25.7,6.3,10.4,112.0,1cafaf08ff8a853c8089ff24199d7839
18220,SW18 5LU,2,FLA,CNV,81.8994,14.3,18.1,23.1,3.8,8.8,65.0,c7174c7727c3b181a5ec440fac3d9eb5
18221,SW18 2TG,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,52.0,
18222,SW18 2TG,1,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,53.0,
18223,SW18 2TG,1,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,43.0,
18224,SW18 3NW,4,HSE,SEM,97.34343,23.5,29.5,33.4,6.0,9.9,112.0,5b8ed66b08e3ded9f8e761e6acf74207
18225,SW18 2TG,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,49.0,
18226,SW18 2TG,1,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,58.0,
18227,SW18 2TG,1,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,42.0,
18228,SW18 2TG,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,53.0,
18229,SW18 2TG,1,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,51.0,
18230,SW18 2TG,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,55.0,
18231,SW18 5LU,2,FLA,CNV,74.08918,15.2,25.0,27.2,9.8,12.0,76.0,1cafaf08ff8a853c8089ff24199d7839
18232,SW18 2TG,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,55.0,
18233,SW18 2TH,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,50.0,
18234,SW18 2TH,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,53.0,
18235,SW18 2TH,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,48.0,
18236,SW18 2TH,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,59.0,
18237,SW18 5LW,4,HSE,TERR,58.78499,14.3,18.7,22.8,4.4,8.5,119.0,11aa347f629eddc65dff52f3310676c4
18238,SW18 2TH,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,51.0,
18239,SW18 5LW,4,HSE,TERR,64.82126,14.2,19.8,22.3,5.6,8.1,132.0,11aa347f629eddc65dff52f3310676c4
18240,SW18 2TH,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,44.0,
18241,SW18 5LW,4,HSE,TERR,62.48908,14.1,19.9,22.5,5.8,8.4,136.0,11aa347f629eddc65dff52f3310676c4
18242,SW18 2TH,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,49.0,
18243,SW18 5LW,4,HSE,TERR,67.548,14.1,19.7,22.5,5.6,8.4,131.0,11aa347f629eddc65dff52f3310676c4
18244,SW18 2TH,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,41.0,
18245,SW18 5LW,4,HSE,TERR,64.7411,13.9,19.5,22.5,5.6,8.6,133.0,11aa347f629eddc65dff52f3310676c4
18246,SW18 2TH,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,56.0,
18247,SW18 2TH,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,49.0,
18248,SW18 5LW,3,FLA,CNV,58.84501,13.7,19.8,22.1,6.1,8.4,72.0,11aa347f629eddc65dff52f3310676c4
18249,SW18 2TH,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,49.0,
18250,SW18 2TH,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,47.0,
18251,SW18 2TH,4,HSE,DET,79.4754,22.4,27.2,30.3,4.8,7.9,146.0,
18252,SW18 5LX,2,FLA,CNV,86.52118,12.6,17.7,21.0,5.1,8.4,64.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18253,SW18 5LX,2,FLA,CNV,86.52118,12.6,17.7,21.0,5.1,8.4,123.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18254,SW18 2TJ,5,HSE,TERR,58.6687,24.0,31.2,34.9,7.2,10.9,143.0,ba5d210808b709931cd912f064aeaa25
18255,SW18 2TJ,5,HSE,TERR,58.82345,24.0,31.1,34.8,7.1,10.8,132.0,ba5d210808b709931cd912f064aeaa25
18256,SW18 2TJ,3,HSE,TERR,60.6517,23.9,31.3,34.6,7.4,10.7,118.0,ba5d210808b709931cd912f064aeaa25
18257,SW18 5LX,3,HSE,TERR,77.28623,13.3,18.4,21.1,5.1,7.8,96.0,c7174c7727c3b181a5ec440fac3d9eb5
18258,SW18 2TQ,1,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,40.0,
18259,SW18 5LX,2,HSE,TERR,84.4325,12.9,17.8,21.3,4.9,8.4,76.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18260,SW18 2TQ,1,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,40.0,
18261,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,65.0,
18262,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,52.0,
18263,SW18 2TQ,1,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,38.0,
18264,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,53.0,
18265,SW18 2TQ,1,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,44.0,
18266,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,61.0,
18267,SW18 5LY,2,FLA,CNV,100.71058,12.1,15.7,20.6,3.6,8.5,98.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18268,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,59.0,
18269,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,59.0,
18270,SW18 5LY,2,FLA,CNV,77.0371,11.7,18.3,20.7,6.6,9.0,63.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18271,SW18 5LY,2,FLA,CNV,64.57585,11.3,18.4,20.5,7.1,9.2,68.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18272,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,57.0,
18273,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,59.0,
18274,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,60.0,
18275,SW18 5LY,2,FLA,BLK,85.91775,11.6,16.4,20.6,4.8,9.0,40.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18276,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,64.0,
18277,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,59.0,
18278,SW18 2TQ,1,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,44.0,
18279,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,69.0,
18280,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,57.0,
18281,SW18 2TQ,1,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,39.0,
18282,SW18 5LY,2,FLA,CNV,82.69625,12.5,16.5,21.1,4.0,8.6,62.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18283,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,75.0,
18284,SW18 2TQ,2,FLA,BLK,617.22422,20.5,29.4,34.6,8.9,14.1,49.0,
18285,SW18 2TR,1,FLA,BLK,352.64123,22.8,30.4,36.0,7.6,13.2,42.0,
18286,SW18 2TR,2,FLA,BLK,352.64123,22.8,30.4,36.0,7.6,13.2,65.0,
18287,SW18 5LY,1,FLA,CNV,81.23556,12.4,17.7,20.7,5.3,8.3,72.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18288,SW18 2TR,2,FLA,BLK,352.64123,22.8,30.4,36.0,7.6,13.2,55.0,
18289,SW18 2TR,1,FLA,BLK,352.64123,22.8,30.4,36.0,7.6,13.2,42.0,
18290,SW18 5LY,2,FLA,CNV,88.69796,12.3,16.6,20.7,4.3,8.4,67.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18291,SW18 2TR,2,FLA,BLK,352.64123,22.8,30.4,36.0,7.6,13.2,64.0,
18292,SW18 2TR,2,FLA,BLK,352.64123,22.8,30.4,36.0,7.6,13.2,53.0,
18293,SW18 2TR,1,FLA,BLK,352.64123,22.8,30.4,36.0,7.6,13.2,45.0,
18294,SW18 5LY,0,FLA,BLK,85.91775,11.6,16.4,20.6,4.8,9.0,44.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18295,SW18 2TR,2,FLA,BLK,352.64123,22.8,30.4,36.0,7.6,13.2,66.0,
18296,SW18 2TR,2,FLA,BLK,352.64123,22.8,30.4,36.0,7.6,13.2,57.0,
18297,SW18 2TS,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,57.0,
18298,SW18 5LZ,3,HSE,TERR,83.8477,17.5,24.0,26.5,6.5,9.0,109.0,5387cf09cb743cd8e8ff12cabaa9ff05
18299,SW18 2TS,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,63.0,
18300,SW18 2TS,1,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,42.0,
18301,SW18 2TS,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,55.0,
18302,SW18 2TS,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,62.0,
18303,SW18 5LZ,5,HSE,TERR,55.69998,16.6,22.8,25.3,6.2,8.7,139.0,91d4655fe6b8f1575fc98a3649c13b7b
18304,SW18 3PA,2,FLA,CNV,103.31624,10.3,15.8,20.4,5.5,10.1,85.0,fe3c3f198aa727b26da402063fc08895
18305,SW18 2TS,1,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,44.0,
18306,SW18 2TS,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,48.0,
18307,SW18 3PA,2,FLA,CNV,96.07249,10.2,15.8,20.3,5.6,10.1,96.0,fe3c3f198aa727b26da402063fc08895
18308,SW18 2TS,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,62.0,
18309,SW18 3PA,2,FLA,CNV,97.70998,10.2,16.5,19.7,6.3,9.5,79.0,fe3c3f198aa727b26da402063fc08895
18310,SW18 5LZ,3,HSE,TERR,45.75348,16.3,22.4,25.5,6.1,9.2,89.0,91d4655fe6b8f1575fc98a3649c13b7b
18311,SW18 5LZ,4,HSE,TERR,52.05229,16.2,22.0,24.9,5.8,8.7,121.0,91d4655fe6b8f1575fc98a3649c13b7b
18312,SW18 3PA,2,FLA,CNV,95.27999,10.1,16.3,19.6,6.2,9.5,88.0,fe3c3f198aa727b26da402063fc08895
18313,SW18 3PA,2,FLA,CNV,97.37377,10.1,16.0,19.5,5.9,9.4,86.0,fe3c3f198aa727b26da402063fc08895
18314,SW18 2TS,1,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,43.0,
18315,SW18 5LZ,3,HSE,TERR,70.8994,15.7,21.4,24.5,5.7,8.8,137.0,76d37b328d4b3293991bc2422281f398
18316,SW18 2TS,1,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,42.0,
18317,SW18 3PA,5,HSE,TERR,106.66679,10.0,16.8,20.3,6.8,10.3,212.0,fe3c3f198aa727b26da402063fc08895
18318,SW18 3PA,4,HSE,TERR,97.41083,9.9,14.9,19.1,5.0,9.2,170.0,fe3c3f198aa727b26da402063fc08895
18319,SW18 2TS,1,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,44.0,
18320,SW18 5LZ,4,HSE,TERR,45.8119,15.4,21.3,24.1,5.9,8.7,116.0,76d37b328d4b3293991bc2422281f398
18321,SW18 5LZ,4,HSE,TERR,59.52863,15.3,21.1,23.8,5.8,8.5,129.0,76d37b328d4b3293991bc2422281f398
18322,SW18 2TS,1,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,43.0,
18323,SW18 3PA,4,FLA,CNV,95.27999,10.1,16.3,19.6,6.2,9.5,114.0,fe3c3f198aa727b26da402063fc08895
18324,SW18 5LZ,0,HSE,TERR,52.07748,16.5,22.5,25.4,6.0,8.9,117.0,91d4655fe6b8f1575fc98a3649c13b7b
18325,SW18 5NA,4,HSE,TERR,69.42574,11.4,17.5,20.6,6.1,9.2,149.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18326,SW18 5NA,4,HSE,TERR,63.13874,11.3,17.6,20.8,6.3,9.5,157.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18327,SW18 3PB,3,HSE,TERR,66.1181,11.8,18.1,20.9,6.3,9.1,93.0,70174181d91116c694c7ef2f85186418
18328,SW18 3PB,4,HSE,TERR,66.28584,11.8,17.4,21.0,5.6,9.2,143.0,70174181d91116c694c7ef2f85186418
18329,SW18 5NA,3,HSE,TERR,82.21189,11.1,17.5,20.3,6.4,9.2,108.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18330,SW18 3PB,4,HSE,TERR,67.7548,11.7,16.3,20.9,4.6,9.2,125.0,70174181d91116c694c7ef2f85186418
18331,SW18 5NA,3,HSE,TERR,62.27375,10.9,16.8,19.4,5.9,8.5,142.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18332,SW18 5NA,1,HSE,TERR,53.70794,15.2,21.1,23.5,5.9,8.3,125.0,76d37b328d4b3293991bc2422281f398
18333,SW18 3PB,4,HSE,TERR,64.11053,11.5,17.0,20.7,5.5,9.2,96.0,70174181d91116c694c7ef2f85186418
18334,SW18 3PB,3,HSE,TERR,68.5993,11.4,16.7,20.1,5.3,8.7,98.0,70174181d91116c694c7ef2f85186418
18335,SW18 3PB,4,HSE,TERR,63.26781,11.3,17.2,20.2,5.9,8.9,133.0,70174181d91116c694c7ef2f85186418
18336,SW18 5NA,3,HSE,TERR,59.78637,14.8,20.6,23.1,5.8,8.3,131.0,76d37b328d4b3293991bc2422281f398
18337,SW18 5NA,5,HSE,TERR,56.44595,14.7,18.7,22.1,4.0,7.4,100.0,76d37b328d4b3293991bc2422281f398
18338,SW18 3PB,4,HSE,TERR,61.78104,11.1,16.9,20.3,5.8,9.2,133.0,e4305b6ed5e588a9ccf38cd406ca2762
18339,SW18 5NA,1,HSE,TERR,57.23377,14.4,19.0,22.2,4.6,7.8,125.0,05a3f132f0aa249d3eb6c35a3fcb2b0f
18340,SW18 3PB,4,HSE,TERR,75.57788,11.0,16.6,20.4,5.6,9.4,145.0,e4305b6ed5e588a9ccf38cd406ca2762
18341,SW18 5NA,3,HSE,TERR,76.23521,14.1,18.4,21.9,4.3,7.8,135.0,05a3f132f0aa249d3eb6c35a3fcb2b0f
18342,SW18 2TS,1,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,45.0,
18343,SW18 3PB,4,HSE,TERR,70.62946,10.9,16.5,20.3,5.6,9.4,147.0,e4305b6ed5e588a9ccf38cd406ca2762
18344,SW18 5NA,3,HSE,TERR,64.72626,14.0,23.3,24.2,9.3,10.2,105.0,05a3f132f0aa249d3eb6c35a3fcb2b0f
18345,SW18 2TS,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,50.0,
18346,SW18 3PB,4,HSE,TERR,66.60538,10.8,16.6,20.0,5.8,9.2,132.0,e4305b6ed5e588a9ccf38cd406ca2762
18347,SW18 2TS,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,60.0,
18348,SW18 5NA,5,HSE,TERR,79.11522,13.6,18.3,22.4,4.7,8.8,139.0,05a3f132f0aa249d3eb6c35a3fcb2b0f
18349,SW18 2TS,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,56.0,
18350,SW18 5NA,4,HSE,TERR,71.88793,13.5,19.0,21.7,5.5,8.2,142.0,05a3f132f0aa249d3eb6c35a3fcb2b0f
18351,SW18 2TS,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,47.0,
18352,SW18 2TS,2,FLA,BLK,690.85606,22.7,30.1,37.7,7.4,15.0,58.0,
18353,SW18 5NA,2,HSE,TERR,76.13335,13.2,18.7,21.0,5.5,7.8,93.0,0c10955d423e12c10c6303e648d830be
18354,SW18 3PB,4,HSE,TERR,70.91465,10.4,16.2,19.6,5.8,9.2,130.0,d062bad695593b5e6503c040be2c0bbe
18355,SW18 5NA,2,HSE,TERR,92.32002,10.9,16.8,20.1,5.9,9.2,79.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18356,SW18 2TS,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,59.0,
18357,SW18 3PB,3,HSE,TERR,54.30755,10.4,16.2,19.4,5.8,9.0,97.0,d062bad695593b5e6503c040be2c0bbe
18358,SW18 5NA,1,HSE,TERR,47.83404,11.6,16.7,18.8,5.1,7.2,106.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18359,SW18 2TS,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,66.0,
18360,SW18 3PD,3,HSE,TERR,47.05375,12.4,19.5,20.6,7.1,8.2,91.0,bb8e403a3714dcf6494b4da7dd6fae90
18361,SW18 5NA,1,FLA,CNV,80.19014,11.8,16.9,20.9,5.1,9.1,44.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18362,SW18 2TS,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,64.0,
18363,SW18 3PD,3,HSE,TERR,46.98,12.3,17.9,20.8,5.6,8.5,89.0,bb8e403a3714dcf6494b4da7dd6fae90
18364,SW18 5NA,1,FLA,CNV,77.0371,11.7,18.3,20.7,6.6,9.0,44.0,97bbf0ca7d6bb9b849a7c4d9bfc55cd8
18365,SW18 2TS,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,52.0,
18366,SW18 2TS,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,66.0,
18367,SW18 3PD,3,HSE,TERR,69.9751,12.1,17.8,20.4,5.7,8.3,88.0,bb8e403a3714dcf6494b4da7dd6fae90
18368,SW18 3PD,3,HSE,TERR,77.75379,12.1,16.6,20.4,4.5,8.3,121.0,bb8e403a3714dcf6494b4da7dd6fae90
18369,SW18 2TS,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,55.0,
18370,SW18 2TS,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,43.0,
18371,SW18 3PD,3,HSE,TERR,44.445,12.0,18.3,20.3,6.3,8.3,91.0,f1b969559249b541f80a2d89544b65be
18372,SW18 2TS,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,45.0,
18373,SW18 5NB,4,HSE,TERR,67.27445,16.5,23.1,25.6,6.6,9.1,132.0,0b4155cc6fc27ba5a81a0b4936cff3e7
18374,SW18 3PD,3,HSE,TERR,47.285,12.0,18.3,20.3,6.3,8.3,87.0,f1b969559249b541f80a2d89544b65be
18375,SW18 2TS,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,44.0,
18376,SW18 5NB,4,HSE,TERR,77.40604,16.2,22.3,25.2,6.1,9.0,109.0,7e270d13e0c0c01f5cbbcf021767afd0
18377,SW18 3PE,3,HSE,TERR,84.93706,15.7,20.2,23.9,4.5,8.2,108.0,81ff17a8404cd9bd0442fc28382abdde
18378,SW18 2TS,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,44.0,
18379,SW18 3PE,3,HSE,TERR,57.80382,15.6,21.7,23.8,6.1,8.2,120.0,81ff17a8404cd9bd0442fc28382abdde
18380,SW18 2TS,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,44.0,
18381,SW18 2TS,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,47.0,
18382,SW18 3PE,3,HSE,TERR,43.7175,15.6,22.2,23.4,6.6,7.8,88.0,81ff17a8404cd9bd0442fc28382abdde
18383,SW18 2TS,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,66.0,
18384,SW18 3PE,4,HSE,TERR,50.11875,15.5,21.1,23.5,5.6,8.0,88.0,81ff17a8404cd9bd0442fc28382abdde
18385,SW18 5NB,4,HSE,TERR,65.9646,15.9,22.3,24.8,6.4,8.9,128.0,7e270d13e0c0c01f5cbbcf021767afd0
18386,SW18 2TS,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,52.0,
18387,SW18 3PE,3,HSE,TERR,83.21485,15.4,19.9,23.5,4.5,8.1,80.0,e25992016d6088ae0100ce1d7d57ed46
18388,SW18 2TS,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,43.0,
18389,SW18 3PE,3,HSE,TERR,70.3308,15.3,20.1,23.9,4.8,8.6,111.0,e25992016d6088ae0100ce1d7d57ed46
18390,SW18 2TS,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,64.0,
18391,SW18 5NB,4,HSE,TERR,61.555,17.1,24.3,27.1,7.2,10.0,109.0,0b4155cc6fc27ba5a81a0b4936cff3e7
18392,SW18 3PE,4,HSE,TERR,48.09,15.3,20.8,23.5,5.5,8.2,90.0,e25992016d6088ae0100ce1d7d57ed46
18393,SW18 2TS,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,52.0,
18394,SW18 2TS,1,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,42.0,
18395,SW18 3PE,3,HSE,TERR,73.97483,15.1,20.7,23.3,5.6,8.2,95.0,421fc913632b91387e37cbec57d5ccd8
18396,SW18 2TS,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,65.0,
18397,SW18 2TS,2,FLA,BLK,684.23881,22.7,29.8,37.7,7.1,15.0,53.0,
18398,SW18 2TT,2,FLA,BLK,284.5876,23.3,29.6,35.7,6.3,12.4,74.0,
18399,SW18 5NB,2,FLA,CNV,76.89312,16.1,22.4,25.6,6.3,9.5,58.0,7e270d13e0c0c01f5cbbcf021767afd0
18400,SW18 3PE,3,HSE,TERR,73.31299,14.9,20.1,22.9,5.2,8.0,92.0,421fc913632b91387e37cbec57d5ccd8
18401,SW18 2TT,2,FLA,BLK,284.5876,23.3,29.6,35.7,6.3,12.4,67.0,
18402,SW18 3PE,3,HSE,TERR,70.71562,14.8,19.5,22.8,4.7,8.0,90.0,1f6d857291a8694e169f08607b207b8e
18403,SW18 2TT,2,FLA,BLK,284.5876,23.3,29.6,35.7,6.3,12.4,63.0,
18404,SW18 3PE,3,HSE,TERR,69.59128,14.7,21.4,23.0,6.7,8.3,135.0,1f6d857291a8694e169f08607b207b8e
18405,SW18 2TT,2,FLA,BLK,284.5876,23.3,29.6,35.7,6.3,12.4,52.0,
18406,SW18 2TT,2,FLA,BLK,284.5876,23.3,29.6,35.7,6.3,12.4,60.0,
18407,SW18 3PE,3,HSE,TERR,67.22979,14.7,20.0,23.0,5.3,8.3,105.0,1f6d857291a8694e169f08607b207b8e
18408,SW18 2TT,2,FLA,BLK,284.5876,23.3,29.6,35.7,6.3,12.4,51.0,
18409,SW18 3PE,3,HSE,TERR,62.64966,14.6,19.6,22.5,5.0,7.9,103.0,1f6d857291a8694e169f08607b207b8e
18410,SW18 2TT,2,FLA,BLK,284.5876,23.3,29.6,35.7,6.3,12.4,57.0,
18411,SW18 5ND,4,HSE,TERR,63.69303,15.2,20.1,23.8,4.9,8.6,135.0,0ffb4c1e75dab33d6b9467f87f421ceb
18412,SW18 3PE,3,HSE,TERR,64.96321,14.4,19.7,22.6,5.3,8.2,103.0,ecfc122c75d55f69a0f04a95287da472
18413,SW18 2TT,2,FLA,BLK,284.5876,23.3,29.6,35.7,6.3,12.4,60.0,
18414,SW18 5ND,3,HSE,TERR,64.94233,15.1,20.3,23.5,5.2,8.4,99.0,0ffb4c1e75dab33d6b9467f87f421ceb
18415,SW18 2TT,2,FLA,BLK,284.5876,23.3,29.6,35.7,6.3,12.4,56.0,
18416,SW18 2TT,2,FLA,BLK,284.5876,23.3,29.6,35.7,6.3,12.4,58.0,
18417,SW18 5ND,4,HSE,TERR,67.93413,14.9,19.4,22.9,4.5,8.0,132.0,0ffb4c1e75dab33d6b9467f87f421ceb
18418,SW18 2TT,2,FLA,BLK,284.5876,23.3,29.6,35.7,6.3,12.4,56.0,
18419,SW18 2TT,2,FLA,BLK,284.5876,23.3,29.6,35.7,6.3,12.4,59.0,
18420,SW18 5ND,5,HSE,TERR,56.81,14.5,20.3,22.6,5.8,8.1,133.0,0ffb4c1e75dab33d6b9467f87f421ceb
18421,SW18 3PE,3,HSE,TERR,67.97953,13.6,21.1,22.2,7.5,8.6,98.0,e6da742c6ab3ccf2e85207c697aeeb57
18422,SW18 2TT,1,FLA,BLK,319.43492,23.6,29.9,35.9,6.3,12.3,40.0,
18423,SW18 3PE,3,HSE,TERR,64.26792,13.5,18.0,21.3,4.5,7.8,89.0,d2eff748f3232264bda0dc383397cd98
18424,SW18 2TT,2,FLA,BLK,319.43492,23.6,29.9,35.9,6.3,12.3,49.0,
18425,SW18 5ND,3,HSE,TERR,58.27499,14.3,19.1,22.0,4.8,7.7,107.0,0ffb4c1e75dab33d6b9467f87f421ceb
18426,SW18 3PE,4,HSE,TERR,65.99399,13.4,19.1,21.4,5.7,8.0,139.0,d2eff748f3232264bda0dc383397cd98
18427,SW18 2TT,1,FLA,BLK,319.43492,23.6,29.9,35.9,6.3,12.3,43.0,
18428,SW18 2TT,2,FLA,BLK,319.43492,23.6,29.9,35.9,6.3,12.3,49.0,
18429,SW18 2TT,1,FLA,BLK,319.43492,23.6,29.9,35.9,6.3,12.3,42.0,
18430,SW18 5ND,5,HSE,TERR,66.20196,14.0,19.4,22.2,5.4,8.2,146.0,f5bc0efdfd5d5255fd9711af99813c14
